official_sk,last_name,gov_type,num_officials,id,valid_from,name_formal,links,valid_to,chamber_id,party,chamber_type,first_name,city,district_sk,district_id,state
10605,Robach,STATE,1,194434,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Joseph,,753604,000000000056,NY
2571,LaValle,STATE,0,2571,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Kenneth,,3606,000000000001,NY
1626,Johnson,STATE,0,1626,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Owen,,3636,000000000004,NY
895,Kolb,STATE,0,895,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Brian,,7501,000000000129,NY
8366,Ryan,STATE,1,194014,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Sean,,753511,000000000149,NY
2865,Raia,STATE,0,2865,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Andrew,,7556,000000000009,NY
4504,Bey,LOCAL,1,178108,2012-01-01 00:00:00+00,Syracuse Common Council,#,2018-01-01 00:00:00+00,4487,,LOWER,Khalid,Syracuse,1297,000000000004,NY
8601,Williams,LOCAL,1,190178,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Jumaane,New York,758869,45,NY
136461,Barnwell,STATE,1,193832,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Brian,,753507,000000000030,NY
136246,Miller,STATE,1,193958,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Melissa,,753454,000000000020,NY
5444,Hooper,STATE,1,193922,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Earlene,,753452,000000000018,NY
5471,Serrano,NATIONAL,0,5471,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,José,,1549,000000000016,NY
5368,Lappin,LOCAL,0,65832,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Jessica,New York,1481,000000000005,NY
17513,Avella,STATE,1,194299,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Tony,,753587,000000000011,NY
65742,Cornegy,LOCAL,1,190169,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Robert,New York,758853,36,NY
11161,Gibson,NATIONAL,0,11161,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Republican,LOWER,Christopher,,1516,000000000020,NY
13600,O'Donnell,STATE,0,13600,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Daniel,,7583,000000000069,NY
3922,Libous,STATE,0,3922,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Thomas,,3601,000000000052,NY
111192,VACANT,STATE,1,121982,2015-06-26 00:00:00+00,New York State Assembly,#,2015-11-03 00:00:00+00,2473,,LOWER,VACANT,,753500,000000000128,NY
8601,Williams,LOCAL,0,67497,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Jumaane,New York,1350,000000000045,NY
4031,Kennedy,STATE,1,194442,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Timothy,,753616,000000000063,NY
17082,Clarke,NATIONAL,0,17082,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Yvette,,1569,000000000011,NY
122970,VACANT,STATE,1,127939,2015-12-11 00:00:00+00,New York State Senate,#,2016-05-03 00:00:00+00,4502,,UPPER,VACANT,,753619,000000000009,NY
12808,Crowley,NATIONAL,0,12808,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Joseph,,1558,000000000007,NY
5226,Chin,LOCAL,0,67442,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Margaret,New York,430,000000000001,NY
8979,Espada,STATE,0,8979,2011-01-01 00:00:00+00,New York State Senate,#,0001-01-02 00:00:00+00,4502,Democrat,UPPER,Pedro,,3610,000000000033,NY
2999,Kruger,STATE,0,2999,2011-01-01 00:00:00+00,New York State Senate,#,0001-01-02 00:00:00+00,4502,Democrat,UPPER,Carl,,3658,000000000027,NY
65751,Barron,LOCAL,1,190175,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Inez,New York,758867,42,NY
6551,Tenney,NATIONAL,1,188944,2017-01-03 00:00:00+00,United States House of Representatives,6551,2019-01-03 00:00:00+00,4507,Republican,LOWER,Claudia,,757511,000000000022,NY
9063,Robinson,LOCAL,5,178116,2010-01-01 00:00:00+00,Syracuse Common Council,#,2018-01-01 00:00:00+00,4487,,LOWER,Van,Syracuse,2264,At Large,NY
5342,Brook-Krasny,STATE,1,120889,2013-01-01 00:00:00+00,New York State Assembly,#,2015-07-07 00:00:00+00,2473,Democrat,LOWER,Alec,,753527,000000000046,NY
3747,Powell,STATE,0,3747,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,Adam,,7582,000000000068,NY
6547,VACANT,STATE,0,6547,0001-01-01 00:00:00+00,New York State Assembly,#,2011-09-13 00:00:00+00,2473,,LOWER,VACANT,,7493,000000000116,NY
2140,Reed,NATIONAL,0,2140,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Republican,LOWER,Thomas,,1524,000000000029,NY
9161,Cusick,STATE,0,9161,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Michael,,7635,000000000063,NY
19104,Mayer,STATE,0,20963,2012-04-24 00:00:00+00,New York State Assembly,200775,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Shelley,,7554,000000000093,NY
4890,Perkins,STATE,0,4890,2011-01-01 00:00:00+00,New York State Senate,190131,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Bill,,3618,000000000030,NY
3540,Arroyo,STATE,0,3540,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Carmen,,7576,000000000084,NY
18042,Reynolds,NATIONAL,0,18042,2007-01-04 00:00:00+00,United States House of Representatives,#,2009-01-03 00:00:00+00,4507,Republican,LOWER,Thomas,,1513,000000000026,NY
121239,Carni,LOCAL,1,190586,2016-01-01 00:00:00+00,Syracuse Common Council,#,2020-01-01 00:00:00+00,4487,,LOWER,Joseph,Syracuse,458,000000000001,NY
182817,VACANT,STATE,1,185030,2017-09-05 00:00:00+00,New York State Assembly,#,2017-11-16 00:00:00+00,2473,,LOWER,VACANT,,753552,000000000071,NY
15263,Kirwan,STATE,0,15263,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Republican,LOWER,Thomas,,7517,000000000100,NY
12165,Castelli,STATE,0,20955,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Robert,,7548,000000000089,NY
14716,Van Bramer,LOCAL,1,190157,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Jimmy,New York,758850,26,NY
173709,Pineda Isaac,LOCAL,1,191696,2014-01-01 00:00:00+00,Yonkers City Council,#,2022-01-01 00:00:00+00,4427,,LOWER,Corazon,Yonkers,858725,2,NY
19691,Stringer,LOCAL,1,65759,2012-06-22 00:00:00+00,Manhattan Borough President,190593,2013-12-31 00:00:00+00,4426,,EXEC,Scott,New York,393972,MANHATTAN,NY
14024,Thompson,STATE,0,14024,2011-01-01 00:00:00+00,New York State Senate,#,0001-01-02 00:00:00+00,4502,Democrat,UPPER,Antoine,,3597,000000000060,NY
106823,VACANT,STATE,1,121981,2015-05-07 00:00:00+00,New York State Assembly,#,2015-11-03 00:00:00+00,2473,,LOWER,VACANT,,753504,000000000029,NY
71304,VACANT,STATE,1,81037,2014-03-06 00:00:00+00,New York State Assembly,#,2015-01-01 00:00:00+00,2473,,LOWER,VACANT,,753538,000000000055,NY
10605,Robach,STATE,0,10605,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Joseph,,3593,000000000056,NY
13975,Boyle,STATE,0,13975,2011-01-01 00:00:00+00,New York State Assembly,194292,2013-01-01 00:00:00+00,2473,Republican,LOWER,Philip,,7598,000000000008,NY
2719,Galef,STATE,0,2719,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Sandy,,7550,000000000090,NY
7343,McCarthy,NATIONAL,1,92926,2013-01-03 00:00:00+00,United States House of Representatives,#,2015-01-06 00:00:00+00,4507,Democrat,LOWER,Carolyn,,757497,000000000004,NY
2053,Simotas,STATE,0,2053,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Aravella,,7586,000000000036,NY
7673,Cymbrowitz,STATE,0,7673,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Steven,,7638,000000000045,NY
17270,Duffy,LOCAL,1,17270,2006-01-01 00:00:00+00,Rochester Mayor,#,2010-01-01 00:00:00+00,4291,,EXEC,Robert,Rochester,329,ROCHESTER,NY
67510,Constantinides,LOCAL,1,190153,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Costa,New York,758841,22,NY
4504,Bey,LOCAL,5,197464,2018-01-01 00:00:00+00,Syracuse Common Council,#,2022-01-01 00:00:00+00,4487,,LOWER,Khalid,Syracuse,2264,At Large,NY
2859,Clark,STATE,1,136482,2013-01-01 00:00:00+00,New York State Assembly,#,2016-02-22 00:00:00+00,2473,Democrat,LOWER,Barbara,,753515,000000000033,NY
2587,Castelli,STATE,0,2587,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Republican,LOWER,Robert,,7548,000000000089,NY
14904,Spaull,LOCAL,1,197799,2012-05-31 00:00:00+00,Rochester City Council,#,2020-01-01 00:00:00+00,4292,,LOWER,Elaine,Rochester,393432,East,NY
10961,Weisenberg,STATE,0,10961,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Harvey,,7628,000000000020,NY
8423,Hannon,STATE,1,195805,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Kemp,,753608,000000000006,NY
8068,Dromm,LOCAL,0,67470,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Daniel,New York,815,000000000025,NY
183995,Merante,LOCAL,1,196924,2018-01-01 00:00:00+00,Yonkers City Council,#,2022-01-01 00:00:00+00,4427,,LOWER,Anthony,Yonkers,858723,6,NY
15007,Heastie,STATE,0,15007,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Carl,,7562,000000000083,NY
3231,Paterson,STATE,2,3231,2008-12-31 00:00:00+00,New York Governor,#,2010-12-31 00:00:00+00,4455,Democrat,EXEC,David,,619,NY,NY
993,VACANT,STATE,0,19548,0001-01-01 00:00:00+00,New York State Senate,#,2012-06-04 00:00:00+00,4502,,UPPER,VACANT,,3658,000000000027,NY
65754,Deutsch,LOCAL,1,190181,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Chaim,New York,758872,48,NY
1904,Lavine,STATE,1,193935,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Charles,,753447,000000000013,NY
4789,Fossella,NATIONAL,0,4789,2007-01-04 00:00:00+00,United States House of Representatives,#,2009-01-03 00:00:00+00,4507,Republican,LOWER,Vito,,1577,000000000013,NY
121976,Harris,STATE,1,197967,2015-11-03 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Pamela,,753527,000000000046,NY
3748,Bloomberg,LOCAL,3,48373,2010-01-01 00:00:00+00,Mayor of the City of New York,#,2014-01-01 00:00:00+00,4419,Independent,EXEC,Michael,New York,317,NEW YORK,NY
121961,VACANT,STATE,1,127932,2015-11-03 00:00:00+00,New York State Assembly,#,2016-05-03 00:00:00+00,2473,,LOWER,VACANT,,753541,000000000059,NY
1350,Finch,STATE,0,1350,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Gary,,7504,000000000123,NY
12996,Brewer,LOCAL,0,65833,2010-01-01 00:00:00+00,New York City Council,191356,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Gale,New York,1650,000000000006,NY
11531,Peralta,STATE,0,11531,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,José,,7595,000000000039,NY
183171,Khader,LOCAL,1,196923,2018-01-01 00:00:00+00,Yonkers City Council,#,2022-01-01 00:00:00+00,4427,,LOWER,Mike,Yonkers,858790,At Large,NY
136833,Wallace,STATE,1,199304,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Monica,,753581,000000000143,NY
121957,VACANT,STATE,1,127931,2015-11-10 00:00:00+00,New York State Assembly,#,2016-05-03 00:00:00+00,2473,,LOWER,VACANT,,753545,000000000062,NY
11005,Farley,STATE,0,11005,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Hugh,,3572,000000000044,NY
124665,VACANT,LOCAL,1,126340,2015-12-31 00:00:00+00,New York City Council,#,2016-03-09 00:00:00+00,1337,,LOWER,VACANT,New York,758844,17,NY
898,Barclay,STATE,0,898,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,William,,7530,000000000124,NY
15979,Townsend,STATE,0,15979,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Republican,LOWER,David,,7524,000000000115,NY
5781,Crouch,STATE,1,193890,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Clifford,,753494,000000000122,NY
81000,Kaminsky,STATE,1,200330,2016-05-03 00:00:00+00,New York State Senate,127942,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Todd,,753619,000000000009,NY
6551,Tenney,STATE,0,6551,2011-01-01 00:00:00+00,New York State Assembly,188944,2013-01-01 00:00:00+00,2473,Republican,LOWER,Claudia,,7524,000000000115,NY
6161,Maisel,STATE,1,69184,2013-01-01 00:00:00+00,New York State Assembly,#,2014-01-01 00:00:00+00,2473,Democrat,LOWER,Alan,,753541,000000000059,NY
3922,Libous,STATE,1,113187,2013-01-01 00:00:00+00,New York State Senate,#,2015-07-23 00:00:00+00,4502,Republican,UPPER,Thomas,,753600,000000000052,NY
8323,Reilich,STATE,1,69198,2013-01-01 00:00:00+00,New York State Assembly,#,2014-01-01 00:00:00+00,2473,Republican,LOWER,William,,753572,000000000134,NY
12538,Parment,STATE,0,12538,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,William,,7537,000000000150,NY
1926,Errigo,STATE,1,193903,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Joseph,,753506,000000000133,NY
13975,Boyle,STATE,1,194292,2013-01-01 00:00:00+00,New York State Senate,13975,2019-01-01 00:00:00+00,4502,Republican,UPPER,Philip,,753641,000000000004,NY
10318,Nolan,STATE,1,193969,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Catherine,,753518,000000000037,NY
1643,Warren,LOCAL,1,68032,2012-05-31 00:00:00+00,Rochester City Council,191443,2013-11-22 00:00:00+00,4292,,LOWER,Lovely,Rochester,393434,Northeast,NY
2859,Clark,STATE,0,2859,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Barbara,,7618,000000000033,NY
3951,Bonacic,STATE,0,3951,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,John,,3603,000000000042,NY
67227,Palumbo,STATE,1,193976,2013-12-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Anthony,,753436,000000000002,NY
15717,Hikind,STATE,1,193921,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Dov,,753529,000000000048,NY
1452,Calhoun,STATE,0,20956,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Nancy,,7547,000000000096,NY
136835,Morinello,STATE,1,193961,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Angelo,,753583,000000000145,NY
5212,Nelson,LOCAL,0,66095,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Michael,New York,1367,000000000048,NY
12767,Englebright,STATE,0,12767,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Steve,,7555,000000000004,NY
1675,Espaillat,STATE,0,1675,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,Adriano,,7565,000000000072,NY
81000,Kaminsky,STATE,1,127942,2015-01-01 00:00:00+00,New York State Assembly,200330,2016-05-03 00:00:00+00,2473,Democrat,LOWER,Todd,,753454,000000000020,NY
17284,Schimel,STATE,1,109545,2013-01-01 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,Democrat,LOWER,Michelle,,753450,000000000016,NY
7201,Addabbo,STATE,1,194443,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Joseph,,753591,000000000015,NY
2954,VACANT,STATE,0,2954,0001-01-01 00:00:00+00,New York State Assembly,#,2012-04-24 00:00:00+00,2473,,LOWER,VACANT,,7554,000000000093,NY
111,Jordan,STATE,1,69196,2013-01-01 00:00:00+00,New York State Assembly,#,2014-01-01 00:00:00+00,2473,Republican,LOWER,Tony,,753482,000000000113,NY
1076,Aubry,STATE,1,193830,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Jeffrion,,753516,000000000035,NY
4763,Latimer,STATE,1,192892,2013-01-01 00:00:00+00,New York State Senate,4763,2017-12-31 00:00:00+00,4502,Democrat,UPPER,George,,753638,000000000037,NY
17773,Ackerman,NATIONAL,0,17773,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Gary,,1553,000000000005,NY
16396,Palma,LOCAL,1,178828,2014-01-01 00:00:00+00,New York City Council,#,2018-01-01 00:00:00+00,1337,Democrat,LOWER,Annabel,New York,758845,18,NY
15257,McDonough,STATE,0,15257,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,David,,7605,000000000019,NY
14459,Miller,LOCAL,5,181442,2012-05-31 00:00:00+00,Rochester City Council,#,2018-01-01 00:00:00+00,4292,,LOWER,Dana,Rochester,393435,At Large,NY
65711,Johnson,LOCAL,1,190125,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Corey,New York,758828,3,NY
9365,Parker,STATE,0,9365,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Kevin,,3651,000000000021,NY
9275,Graf,STATE,0,9275,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Alfred,,7570,000000000005,NY
10861,Nadler,NATIONAL,1,188396,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Jerrold,,757509,000000000010,NY
13624,Ball,STATE,0,13624,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Republican,LOWER,Greg,,7545,000000000099,NY
137228,Faso,NATIONAL,1,188174,2017-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Republican,LOWER,John,,757506,000000000019,NY
8477,Scarborough,STATE,1,106824,2013-01-01 00:00:00+00,New York State Assembly,#,2015-05-07 00:00:00+00,2473,Democrat,LOWER,William,,753504,000000000029,NY
13619,Krueger,STATE,0,13619,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Liz,,3628,000000000026,NY
199289,Epstein,STATE,1,199321,2018-05-05 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Harvey,,753555,000000000074,NY
192763,VACANT,STATE,1,199284,2018-01-02 00:00:00+00,New York State Assembly,#,2018-05-05 00:00:00+00,2473,,LOWER,VACANT,,753444,000000000010,NY
5626,Friend,STATE,1,193908,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Christopher,,753496,000000000124,NY
16814,Colton,STATE,0,16814,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,William,,7641,000000000047,NY
81047,Persaud,STATE,1,201261,2015-11-03 00:00:00+00,New York State Senate,121962,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Roxanne,,753613,000000000019,NY
9220,Joy,LOCAL,5,68857,2012-01-01 00:00:00+00,Syracuse Common Council,#,2016-01-01 00:00:00+00,4487,,LOWER,Kathleen,Syracuse,2264,At Large,NY
6180,Eugene,LOCAL,1,190173,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Mathieu,New York,758865,40,NY
8753,Gottfried,STATE,1,193915,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Richard,,753556,000000000075,NY
17967,Curran,STATE,0,17967,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Brian,,7619,000000000014,NY
12966,Koppell,LOCAL,0,65835,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,G.,New York,498,000000000011,NY
16841,Valesky,STATE,0,16841,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,David,,3577,000000000049,NY
182923,Walsh,LOCAL,0,197469,2018-01-01 00:00:00+00,Syracuse Mayor,#,2022-01-01 00:00:00+00,4311,,EXEC,Benjamin,Syracuse,296,SYRACUSE,NY
2045,Hawley,STATE,1,193918,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Stephen,,753577,000000000139,NY
10134,Franczyk,LOCAL,1,191416,2012-01-01 00:00:00+00,Buffalo Common Council,#,2020-01-01 00:00:00+00,1621,Democrat,LOWER,David,Buffalo,392984,FILLMORE,NY
67514,Menchaca,LOCAL,1,190171,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Carlos,New York,758863,38,NY
13033,Schimminger,STATE,0,13033,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Robin,,7532,000000000140,NY
2571,LaValle,STATE,1,194289,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Kenneth,,753585,000000000001,NY
11355,Serrano,STATE,1,194317,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,José,,753629,000000000029,NY
6180,Eugene,LOCAL,0,67687,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Mathieu,New York,1313,000000000040,NY
11161,Gibson,NATIONAL,1,104111,2013-01-03 00:00:00+00,United States House of Representatives,#,2017-01-03 00:00:00+00,4507,Republican,LOWER,Christopher,,757506,000000000019,NY
3607,Maloney,NATIONAL,0,3607,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Carolyn,,1556,000000000014,NY
15463,Alesi,STATE,0,15463,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,James,,3573,000000000055,NY
136219,D'Urso,STATE,1,193894,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Anthony,,753450,000000000016,NY
7923,Kavanagh,STATE,1,194314,2017-12-06 00:00:00+00,New York State Senate,7923,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Brian,,753626,000000000026,NY
5783,Addabbo,LOCAL,0,21370,2010-11-03 00:00:00+00,New York City Council,#,2011-11-01 00:00:00+00,1337,Democrat,LOWER,Joseph,New York,1065,000000000032,NY
15365,Hassell-Thompson,STATE,1,123720,2013-01-01 00:00:00+00,New York State Senate,#,2017-01-01 00:00:00+00,4502,Democrat,UPPER,Ruth,,753637,000000000036,NY
92425,VACANT,NATIONAL,1,107394,2015-01-05 00:00:00+00,United States House of Representatives,#,2015-05-12 00:00:00+00,4507,,LOWER,VACANT,,757517,000000000011,NY
12178,Maroun,LOCAL,1,178113,2012-01-01 00:00:00+00,Syracuse Common Council,#,2018-01-01 00:00:00+00,4487,,LOWER,Nader,Syracuse,1527,000000000005,NY
7673,Cymbrowitz,STATE,1,193893,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Steven,,753526,000000000045,NY
15425,Adams,STATE,1,70178,2013-01-01 00:00:00+00,New York State Senate,#,2014-01-01 00:00:00+00,4502,Democrat,UPPER,Eric,,753620,000000000020,NY
65727,Vallone,LOCAL,1,201343,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Paul,New York,758846,19,NY
7123,Larkin,STATE,1,194417,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,William,,753640,000000000039,NY
11963,Engel,NATIONAL,1,162346,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Eliot,,757503,000000000016,NY
173710,Sabatino,LOCAL,1,191697,2012-01-01 00:00:00+00,Yonkers City Council,#,2020-01-01 00:00:00+00,4427,,LOWER,Michael,Yonkers,858726,3,NY
3191,Gallivan,STATE,0,3191,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Patrick ,,3578,000000000059,NY
376,Connor,STATE,0,376,0001-01-01 00:00:00+00,New York State Senate,#,2009-01-01 00:00:00+00,4502,Democrat,UPPER,Martin,,3638,000000000025,NY
6198,Rabbitt,STATE,0,6198,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Annie,,7546,000000000097,NY
